,Unnamed: 0,province_zipCode,city_zipCode,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount,city_confirmedCount,city_suspectedCount,city_curedCount,city_deadCount
30388,30388,330000,330300,1075,0,192,0,448,0,71,0
43735,43735,500000,500156,337,0,9,2,1,0,0,0
28719,28719,530000,532500,141,0,19,0,5,0,2,0
18376,18376,510000,510300,470,0,119,1,9,0,2,0
41094,41094,110000,110112,253,0,24,1,13,0,0,0
20954,20954,410000,411100,1184,0,316,11,33,0,6,0
45253,45253,310000,310112,193,0,10,1,9,0,0,0
44184,44184,410000,410300,566,0,14,2,7,0,0,0
32806,32806,500000,500111,428,0,39,2,10,0,0,0
50281,50281,430000,430300,332,0,2,0,10,0,0,0
21397,21397,410000,411100,1169,0,296,10,33,0,6,0
15513,15513,510000,511600,495,0,140,3,30,0,10,0
12950,12950,310000,310110,333,0,177,1,9,0,3,0
10106,10106,430000,430700,1010,0,597,4,79,0,52,0
42895,42895,110000,110101,228,0,23,1,2,0,0,0
6725,6725,420000,420500,63454,0,13653,2250,914,0,273,29
12972,12972,340000,340300,982,0,336,6,158,0,21,5
26788,26788,340000,341000,860,0,100,4,9,0,1,0
52159,52159,310000,400000,96,0,5,1,2,0,0,0
38661,38661,230000,230200,227,0,8,3,26,0,0,0
7228,7228,530000,530600,174,0,107,2,25,0,10,0
12162,12162,360000,360600,934,0,362,1,18,0,3,0
52668,52668,130000,130800,48,0,0,1,1,0,0,0
47257,47257,320000,320200,202,0,6,0,13,0,0,0
57656,57656,450000,450500,5,0,0,0,3,0,0,0
18138,18138,430000,430700,1001,0,406,2,78,0,28,0
29002,29002,120000,120105,94,0,4,1,10,0,1,0
7556,7556,150000,150400,75,0,22,0,9,0,3,0
51001,51001,310000,400000,112,0,5,1,5,0,0,0
19046,19046,410000,410700,1212,0,371,13,55,0,10,2
8046,8046,610000,610500,245,0,130,1,15,0,4,0
18013,18013,370000,370100,532,0,156,2,47,0,11,0
57452,57452,330000,330100,43,0,1,0,6,0,0,0
13752,13752,420000,421300,59989,0,7885,1789,1278,0,198,25
9147,9147,410000,411500,1265,0,646,19,269,0,94,2
43322,43322,450000,451100,139,0,7,0,4,0,0,0
27627,27627,500000,500231,486,0,66,2,20,0,1,0
4909,4909,320000,321200,631,0,418,0,37,0,25,0
53487,53487,140000,140600,20,0,0,0,2,0,0,0
3642,3642,410000,0,1271,0,943,19,0,0,2,4
5739,5739,420000,421000,64084,0,15303,2346,1574,0,681,41
10182,10182,530000,530400,172,0,67,1,14,0,3,1
16228,16228,410000,410400,1231,0,440,13,58,0,20,1
52601,52601,440000,440100,241,0,5,0,63,0,0,0
27456,27456,230000,230900,360,0,27,8,15,0,0,0
15265,15265,610000,610300,240,0,75,0,13,0,9,0
31785,31785,460000,460400,128,0,15,2,11,0,1,0
33819,33819,310000,310110,281,0,41,1,7,0,0,0
2833,2833,340000,341200,989,0,712,6,155,0,109,0
56590,56590,420000,420300,729,0,32,39,1,0,0,0
35705,35705,530000,530600,136,0,13,0,10,0,1,0
17967,17967,410000,410800,1212,0,390,13,30,0,6,1
4775,4775,410000,410400,1271,0,868,19,58,0,42,1
16664,16664,220000,222400,89,0,30,1,5,0,2,0
17118,17118,330000,331100,1167,0,441,0,17,0,10,0
52952,52952,140000,140200,27,0,0,0,3,0,0,0
7638,7638,500000,500107,572,0,316,6,20,0,11,1
21452,21452,500000,500231,525,0,128,3,20,0,3,0
45514,45514,330000,331000,661,0,32,0,100,0,7,0
16101,16101,230000,230300,457,0,80,11,46,0,2,0
54279,54279,440000,440400,146,0,2,0,12,0,0,0
41447,41447,460000,469024,80,0,5,1,5,0,0,0
27251,27251,620000,0,86,0,21,2,0,0,4,0
48474,48474,430000,430500,389,0,3,0,41,0,0,0
9544,9544,430000,430600,1010,0,617,4,156,0,67,1
47987,47987,310000,310115,169,0,10,1,32,0,0,0
41422,41422,460000,469007,80,0,5,1,2,0,0,0
55136,55136,370000,371500,46,0,0,0,1,0,0,0
13261,13261,440000,441300,1328,0,543,4,59,0,36,0
12745,12745,210000,211000,121,0,49,1,3,0,3,0
40386,40386,450000,450700,150,0,12,0,4,0,0,0
42945,42945,500000,500236,344,0,9,2,9,0,0,0
19995,19995,440000,440400,1261,0,343,2,91,0,27,0
26640,26640,430000,431100,912,0,231,1,42,0,13,0
12002,12002,450000,450700,244,0,79,2,8,0,1,0
47906,47906,500000,500231,247,0,3,1,10,0,0,0
19055,19055,410000,410600,1212,0,371,13,19,0,4,0
9003,9003,420000,420300,62031,0,10521,2029,641,0,187,2
17111,17111,330000,330200,1167,0,441,0,155,0,54,0
41615,41615,430000,431200,593,0,31,0,35,0,1,0
12894,12894,130000,130900,302,0,129,4,48,0,18,2
54314,54314,440000,440500,146,0,2,0,2,0,0,0
45558,45558,420000,429005,9074,0,267,294,35,0,0,1
16468,16468,210000,211400,121,0,40,1,12,0,0,1
43627,43627,340000,340500,480,0,14,0,28,0,1,0
54721,54721,420000,420600,1423,0,44,76,36,0,0,0
34719,34719,620000,620300,71,0,9,1,1,0,0,0
55391,55391,340000,341200,60,0,0,0,10,0,0,0
30043,30043,500000,500229,450,0,50,2,2,0,1,0
52927,52927,420000,421200,3554,0,50,125,112,0,0,0
52467,52467,500000,500237,147,0,1,0,5,0,1,0
49182,49182,420000,420600,5806,0,136,204,286,0,0,0
18101,18101,410000,410800,1212,0,388,13,30,0,6,1
25873,25873,620000,620300,86,0,24,2,1,0,1,0
41153,41153,350000,350900,194,0,7,0,12,0,1,0
12701,12701,120000,120110,127,0,48,3,4,0,1,0
17097,17097,410000,410700,1231,0,421,13,56,0,12,2
50777,50777,440000,442000,354,0,10,0,18,0,0,0
16593,16593,370000,371300,537,0,168,2,47,0,29,0
24241,24241,530000,532800,154,0,25,0,15,0,2,0
26455,26455,500000,500116,489,0,72,2,4,0,1,0
27330,27330,370000,370600,486,0,71,1,41,0,3,0
38507,38507,500000,0,400,0,15,2,1,0,0,0
33539,33539,320000,321300,439,0,46,0,12,0,0,0
28697,28697,410000,411600,1073,0,179,6,65,0,11,0
15178,15178,330000,331100,1171,0,489,0,17,0,11,0
7170,7170,310000,310151,334,0,227,3,4,0,2,0
4646,4646,610000,610800,245,0,159,1,3,0,3,0
3082,3082,450000,451200,252,0,131,2,28,0,5,1
18850,18850,440000,441300,1294,0,393,2,58,0,18,0
56007,56007,510000,511000,28,0,0,0,1,0,0,0
39053,39053,450000,450400,168,0,14,0,5,0,2,0
43454,43454,440000,441800,797,0,21,0,8,0,2,0
54737,54737,420000,420600,1423,0,44,76,36,0,0,0
8744,8744,110000,110108,396,0,169,4,61,0,0,0
32894,32894,460000,0,124,0,14,2,1,0,1,0
50267,50267,440000,440900,393,0,9,0,3,0,0,0
14372,14372,500000,500153,552,0,214,5,9,0,3,0
16842,16842,340000,341700,962,0,255,6,17,0,6,0
12829,12829,410000,411400,1257,0,521,19,91,0,46,3
51005,51005,310000,400000,112,0,5,1,3,0,0,0
1616,1616,430000,430100,1016,0,782,4,242,0,159,2
27875,27875,440000,441500,1159,0,167,1,5,0,1,0
41298,41298,130000,131000,135,0,4,1,13,0,1,0
16554,16554,420000,420900,56249,0,5639,1596,3201,0,353,65
16110,16110,230000,232700,457,0,80,11,2,0,1,0
41927,41927,370000,370200,275,0,11,0,34,0,3,0
18167,18167,370000,371000,532,0,155,2,38,0,9,0
51564,51564,310000,400000,101,0,5,1,2,0,0,0
24672,24672,500000,500116,509,0,79,3,4,0,1,0
12061,12061,640000,640200,71,0,42,0,1,0,1,0
5563,5563,440000,440800,1342,0,744,6,22,0,14,0
1003,1003,420000,421000,65187,0,20969,2615,1577,0,822,44
46119,46119,110000,0,183,0,9,1,0,0,5,1
11216,11216,440000,442000,1331,0,600,5,66,0,40,0
13573,13573,440000,441700,1328,0,538,4,13,0,9,0
48568,48568,220000,222400,17,0,1,0,2,0,0,0
8249,8249,320000,321100,631,0,368,0,12,0,8,0
25550,25550,370000,370400,498,0,80,1,23,0,3,0
13733,13733,210000,210200,121,0,45,1,19,0,5,0
46602,46602,370000,371500,225,0,5,0,9,0,0,0
35636,35636,440000,441700,1034,0,88,1,13,0,1,0
38026,38026,410000,410900,851,0,56,2,5,0,0,0
16323,16323,230000,230300,445,0,78,11,46,0,2,0
6719,6719,420000,420900,63454,0,13653,2250,3429,0,917,98
35055,35055,420000,429006,22112,0,864,618,163,0,1,10
10314,10314,610000,610100,245,0,106,1,120,0,44,1
28901,28901,440000,441300,1151,0,147,1,50,0,1,0
27476,27476,340000,341500,860,0,88,4,59,0,3,0
13052,13052,370000,370800,543,0,208,3,52,0,22,0
12677,12677,430000,433100,1007,0,523,4,8,0,6,0
28410,28410,340000,341600,830,0,88,3,92,0,7,0
54044,54044,120000,120111,18,0,0,0,1,0,0,0
24400,24400,420000,420300,33366,0,2654,1068,536,0,70,1
31574,31574,110000,110106,326,0,29,2,27,0,3,0
17090,17090,440000,0,1316,0,444,2,0,0,11,0
33588,33588,420000,420800,24953,0,1127,699,588,0,36,18
51842,51842,110000,400000,111,0,4,1,2,0,0,0
5678,5678,230000,230800,480,0,216,12,15,0,15,0
48242,48242,510000,510500,207,0,3,1,5,0,0,0
31873,31873,140000,140900,115,0,21,0,6,0,0,0
36847,36847,350000,350600,224,0,15,0,16,0,1,0
39188,39188,110000,110112,274,0,31,1,13,0,0,0
47487,47487,440000,441300,535,0,12,0,20,0,1,0
29159,29159,320000,320500,492,0,72,0,77,0,11,0
6727,6727,420000,420200,63454,0,13653,2250,997,0,411,28
9097,9097,120000,120103,131,0,59,3,4,0,2,0
23537,23537,500000,500103,518,0,102,3,20,0,1,0
28426,28426,500000,500231,468,0,61,2,20,0,1,0
19604,19604,310000,310105,318,0,90,1,13,0,3,0
11675,11675,420000,420800,61682,0,9167,1921,901,0,181,33
2830,2830,420000,429005,64786,0,18888,2563,195,0,91,8
27942,27942,500000,500106,473,0,66,2,2,0,0,0
16952,16952,500000,500106,547,0,184,5,8,0,0,0
27248,27248,620000,621000,86,0,21,2,3,0,0,0
25558,25558,360000,360400,844,0,152,1,101,0,13,0
11189,11189,460000,469005,163,0,84,4,3,0,2,0
21781,21781,370000,371700,509,0,104,2,18,0,7,0
29079,29079,610000,610500,213,0,26,0,14,0,0,0
27465,27465,350000,350200,267,0,39,0,31,0,3,0
31335,31335,410000,411600,1033,0,136,6,62,0,10,0
2193,2193,610000,610300,245,0,186,1,13,0,12,0
39513,39513,410000,411200,851,0,54,2,7,0,0,0
1367,1367,510000,510700,531,0,307,3,22,0,14,0
19891,19891,510000,511000,463,0,114,1,21,0,5,0
11687,11687,410000,410100,1262,0,560,19,156,0,77,0
3728,3728,430000,430600,1016,0,727,4,156,0,91,1
39103,39103,350000,350100,215,0,11,0,56,0,4,0
14179,14179,230000,230600,464,0,85,11,20,0,4,1
18924,18924,310000,310120,326,0,124,1,9,0,1,0
19897,19897,510000,511800,463,0,114,1,7,0,2,0
13541,13541,610000,0,240,0,84,0,0,0,1,0
23929,23929,140000,140900,124,0,33,0,7,0,0,0
54372,54372,500000,500238,110,0,0,0,3,0,0,0
35265,35265,130000,130200,172,0,22,1,19,0,2,0
28196,28196,330000,330300,1092,0,218,0,464,0,78,0
14389,14389,500000,500156,552,0,214,5,1,0,1,0
54414,54414,500000,500113,110,0,0,0,1,0,0,0
20884,20884,420000,420600,51986,0,4131,1318,1111,0,73,16
27019,27019,440000,441800,1177,0,182,1,10,0,5,0
19810,19810,410000,411700,1184,0,350,11,137,0,50,0
25196,25196,310000,310104,306,0,57,1,16,0,1,0
39002,39002,460000,460400,100,0,5,1,10,0,0,0
44772,44772,370000,370700,259,0,6,0,13,0,0,0
16630,16630,510000,513200,481,0,131,3,1,0,0,0
11120,11120,230000,231000,470,0,117,12,13,0,1,0
38504,38504,500000,500243,400,0,15,2,2,0,0,0
36626,36626,230000,231000,277,0,9,3,11,0,0,0
30779,30779,500000,500116,450,0,51,2,4,0,1,0
542,542,340000,341100,989,0,768,6,13,0,9,0
33457,33457,500000,500155,428,0,32,2,4,0,1,0
14746,14746,620000,621100,90,0,56,2,9,0,8,0
47002,47002,410000,411381,493,0,4,2,1,0,0,0
15143,15143,500000,-1,552,0,210,5,17,0,7,0
46095,46095,500000,500155,275,0,3,1,3,0,0,0
54887,54887,210000,210600,22,0,0,0,1,0,0,0
17230,17230,440000,440800,1316,0,442,2,22,0,11,0
21087,21087,330000,330900,1155,0,367,0,10,0,5,0
49797,49797,500000,500240,206,0,1,0,7,0,0,0
55966,55966,370000,371100,21,0,0,0,3,0,0,0
30952,30952,330000,330400,1075,0,186,0,38,0,3,0
16507,16507,210000,211000,121,0,35,1,3,0,2,0
26248,26248,350000,350400,267,0,43,0,13,0,1,0
26511,26511,440000,441900,1177,0,208,1,62,0,7,0
26997,26997,440000,440900,1177,0,185,1,11,0,1,0
4329,4329,350000,350400,293,0,174,1,14,0,5,0
6688,6688,230000,230900,479,0,201,12,17,0,9,0
27012,27012,440000,440500,1177,0,182,1,25,0,6,0
30302,30302,210000,211200,105,0,12,0,3,0,0,0
20688,20688,370000,370400,519,0,114,2,23,0,4,0
50286,50286,460000,469006,50,0,1,1,8,0,0,0
20573,20573,110000,110107,372,0,80,3,14,0,1,0
26277,26277,210000,210800,111,0,18,0,1,0,1,0
1357,1357,430000,431200,1016,0,783,4,40,0,40,0
34915,34915,210000,210800,99,0,7,0,1,0,0,0
23527,23527,620000,620300,87,0,31,2,1,0,1,0
37760,37760,140000,140500,90,0,12,0,7,0,0,0
25897,25897,120000,120117,105,0,10,2,4,0,0,0
15185,15185,410000,411600,1246,0,487,16,75,0,31,0
19061,19061,330000,330100,1162,0,410,0,166,0,73,0
17336,17336,370000,370300,537,0,164,2,29,0,4,0
26031,26031,410000,410600,1105,0,216,7,18,0,3,0
20149,20149,460000,469005,158,0,36,4,3,0,1,0
35133,35133,420000,420800,22112,0,856,618,553,0,24,17
40043,40043,620000,620500,57,0,4,0,10,0,0,0
48033,48033,620000,620700,35,0,0,0,2,0,0,0
45478,45478,430000,430600,463,0,16,0,53,0,0,0
12504,12504,340000,340700,982,0,361,6,29,0,12,0
12555,12555,520000,520600,146,0,66,2,10,0,9,0
17864,17864,500000,500153,538,0,184,5,9,0,0,0
7453,7453,510000,513400,526,0,242,3,13,0,6,0
43021,43021,210000,210900,77,0,1,0,7,0,0,0
15698,15698,520000,522300,146,0,54,1,4,0,4,0
6812,6812,430000,430500,1013,0,684,4,102,0,80,1
50978,50978,370000,370700,158,0,1,0,7,0,0,0
25555,25555,360000,360100,844,0,152,1,195,0,47,0
54244,54244,510000,511700,69,0,0,0,3,0,0,0
42791,42791,420000,420800,13522,0,398,414,400,0,6,14
54825,54825,420000,421000,1423,0,44,76,33,0,0,2
14518,14518,440000,441500,1322,0,524,4,5,0,2,0
920,920,650000,0,76,0,34,2,4,0,1,1
7632,7632,500000,500236,572,0,316,6,22,0,10,0
47803,47803,460000,469006,62,0,1,1,8,0,0,0
31733,31733,330000,330300,1075,0,185,0,448,0,70,0
5221,5221,420000,429021,64084,0,15327,2346,11,0,10,0
40491,40491,440000,442000,895,0,42,0,36,0,3,0
37437,37437,510000,510100,344,0,37,1,102,0,25,1
21372,21372,620000,620700,87,0,39,2,2,0,2,0
11434,11434,420000,429006,61682,0,9213,1921,486,0,73,11
13096,13096,430000,430800,1007,0,518,4,5,0,5,0
32250,32250,420000,420500,27100,23638,1439,780,711,0,36,8
8721,8721,440000,440900,1333,0,664,5,14,0,6,0
40898,40898,610000,610600,165,0,6,0,7,0,0,0
19071,19071,340000,340100,950,0,205,6,168,0,38,1
25146,25146,440000,442000,1219,0,254,1,62,0,16,0
6233,6233,510000,510300,526,0,250,3,9,0,7,0
25680,25680,310000,310115,306,0,53,1,56,0,10,0
29274,29274,510000,513400,405,0,76,1,10,0,1,0
49373,49373,150000,150100,20,0,0,0,2,0,0,0
32909,32909,460000,469027,124,0,14,2,1,0,0,0
16312,16312,430000,430500,1004,0,464,3,101,0,64,1
31480,31480,320000,320500,468,0,61,0,75,0,11,0
37002,37002,610000,610900,184,0,11,0,21,0,1,0
20253,20253,410000,410500,1184,0,346,11,50,0,16,0
41720,41720,230000,230900,155,0,4,2,8,0,0,0
12816,12816,370000,370900,543,0,210,3,32,0,6,1
22106,22106,500000,500115,525,0,114,3,17,0,8,0
25495,25495,430000,430600,946,0,263,1,134,0,21,1
36555,36555,340000,341500,665,0,47,0,41,0,1,0
28915,28915,440000,0,1151,0,147,1,0,0,2,0
42588,42588,410000,411600,675,2,27,2,52,0,1,0
40839,40839,440000,440300,895,0,37,0,291,0,13,0
15826,15826,410000,411400,1246,0,456,17,91,0,46,3
11264,11264,430000,430500,1008,0,555,4,102,0,71,1
49865,49865,500000,500156,206,0,1,0,1,0,0,0
51729,51729,360000,360900,162,0,3,0,14,0,0,0
8474,8474,320000,320700,631,0,367,0,48,0,18,0
50802,50802,120000,120105,30,0,0,0,9,0,0,0
26615,26615,410000,410900,1105,0,209,7,11,0,1,0
26613,26613,410000,410200,1105,0,209,7,25,0,1,0
2314,2314,460000,469021,168,0,124,5,3,0,2,1
57019,57019,440000,441700,53,0,2,0,3,0,0,0
34370,34370,150000,150200,52,0,5,0,10,0,0,0
48203,48203,120000,120106,37,0,0,0,2,0,0,0
13075,13075,440000,440900,1328,0,547,4,14,0,6,0
18594,18594,410000,410100,1212,0,378,13,144,0,64,0
42130,42130,500000,500102,366,0,14,2,3,0,0,0
15109,15109,510000,510100,495,0,147,3,140,0,53,1
24546,24546,530000,530500,154,0,23,0,9,0,0,0
14225,14225,420000,421200,59989,0,7862,1789,868,0,204,10
43663,43663,220000,220100,42,0,1,0,18,0,1,0
2691,2691,440000,440900,1347,0,809,7,14,0,7,0
30640,30640,430000,431000,838,0,173,1,32,0,8,0
17315,17315,320000,320500,617,0,198,0,86,0,26,0
38209,38209,430000,430200,711,0,79,0,41,0,2,0
31813,31813,640000,640300,45,0,13,0,10,0,4,0
55645,55645,340000,341200,30,0,0,0,7,0,0,0
10325,10325,610000,610581,245,0,106,1,1,0,1,0
24816,24816,420000,420800,33366,0,2646,1068,696,0,81,24
2767,2767,130000,130400,311,0,242,6,32,0,27,0
56550,56550,210000,210100,12,0,0,0,3,0,0,0
10699,10699,340000,341100,986,0,413,6,13,0,7,0
28334,28334,500000,500151,473,0,61,2,8,0,0,0
24209,24209,440000,440600,1219,0,275,1,78,0,17,0
22705,22705,500000,500106,518,0,114,3,8,0,0,0
4890,4890,500000,0,573,0,328,6,4,0,2,0
17089,17089,440000,441600,1316,0,444,2,3,0,1,0
46757,46757,460000,460200,63,0,1,1,17,0,1,0
25690,25690,310000,310107,306,0,53,1,8,0,0,0
56914,56914,130000,130100,2,0,0,1,1,0,0,0
41645,41645,360000,360100,476,0,20,0,134,0,7,0
4872,4872,500000,500107,573,0,328,6,20,0,11,1
39974,39974,210000,211000,89,0,4,0,2,0,0,0
2986,2986,610000,610400,245,0,178,1,17,0,15,0
35933,35933,440000,440900,1034,0,75,1,6,0,0,0
50236,50236,640000,640100,21,0,0,0,11,0,0,0
30035,30035,500000,500153,450,0,50,2,8,0,0,0
2569,2569,420000,422800,64786,0,18916,2563,251,0,151,4
20432,20432,210000,210100,117,0,29,1,28,0,9,0
28764,28764,320000,320500,492,0,80,0,77,0,13,0
45598,45598,420000,421300,9074,0,261,294,384,0,3,3
29175,29175,520000,520600,109,0,7,1,8,0,2,0
4981,4981,310000,310104,335,0,249,3,18,0,13,0
32089,32089,130000,130400,206,0,30,2,27,0,2,0
30826,30826,500000,500243,446,0,48,2,2,0,0,0
25889,25889,460000,469030,144,0,20,3,1,0,1,0
27878,27878,440000,0,1159,0,167,1,0,0,1,0
47740,47740,110000,110112,168,0,9,1,13,0,0,0
34238,34238,410000,411300,981,0,99,4,128,0,11,2
10980,10980,150000,150600,75,0,10,0,11,0,3,0
39400,39400,460000,0,100,0,5,1,2,0,0,0
10620,10620,530000,530300,172,0,60,1,13,0,6,0
12808,12808,440000,445100,1328,0,560,4,5,0,4,0
768,768,510000,510300,534,0,310,3,9,0,8,0
35554,35554,320000,320900,408,0,40,0,16,0,3,0
36040,36040,420000,421000,22112,0,828,618,885,0,23,10
38664,38664,230000,230600,227,0,8,3,13,0,0,1
16373,16373,410000,411700,1231,0,433,13,138,0,64,0
35034,35034,350000,350300,224,0,20,0,44,0,1,0
2361,2361,610000,610400,245,0,185,1,17,0,16,0
24984,24984,120000,0,110,0,10,2,0,0,1,0
21618,21618,220000,220500,84,0,24,1,3,0,0,0
16458,16458,460000,469024,162,0,52,4,6,0,3,0
25714,25714,460000,469023,151,0,20,3,8,0,1,1
20727,20727,350000,350500,281,0,60,0,44,0,13,0
31668,31668,350000,350200,250,85,24,0,25,0,2,0
51288,51288,350000,350500,101,0,0,0,18,0,0,0
15021,15021,610000,610700,240,0,76,0,25,0,2,0
46087,46087,500000,500237,275,0,3,1,6,0,3,0
30841,30841,500000,500115,446,0,48,2,15,0,2,0
44687,44687,420000,420500,11177,0,295,350,392,0,1,1
34397,34397,650000,0,42,0,0,0,4,0,0,0
6161,6161,410000,411500,1270,0,829,19,273,0,148,2
22834,22834,510000,513300,451,0,97,1,37,0,3,0
4560,4560,120000,120111,135,0,81,3,4,0,4,0
37648,37648,120000,120117,79,0,2,1,4,0,0,0
48471,48471,420000,429021,7153,0,166,249,7,0,2,0
14329,14329,410000,410500,1246,0,509,16,51,0,24,0
3278,3278,330000,330800,1205,0,794,1,14,0,10,0
45377,45377,410000,411600,493,0,10,2,40,0,1,0
16380,16380,410000,411100,1231,0,433,13,34,0,12,0
33694,33694,210000,211400,103,0,7,0,9,0,0,0
13701,13701,420000,420100,59989,0,7887,1789,42752,0,4221,1381
2682,2682,440000,440100,1347,0,809,7,346,0,210,1
18562,18562,620000,620800,90,0,44,2,9,0,1,0
30258,30258,420000,429004,27100,23638,1463,780,379,0,16,5
9947,9947,310000,310117,333,0,199,2,14,0,7,0
18646,18646,370000,371300,530,0,147,2,47,0,25,0
19029,19029,440000,440900,1294,0,392,2,13,0,3,0
31115,31115,320000,320600,468,0,69,0,32,0,2,0
11556,11556,420000,420500,61682,0,9170,1921,907,0,208,25
8887,8887,230000,230800,479,0,141,12,15,0,14,0
1349,1349,430000,431300,1016,0,783,4,76,0,57,0
31749,31749,150000,150400,54,0,5,0,4,0,1,0
46397,46397,530000,530600,99,0,2,0,6,0,0,0
52838,52838,650000,400000,13,0,0,0,1,0,0,0
14084,14084,510000,513300,508,0,163,3,62,0,6,0
16577,16577,360000,360300,925,0,240,1,32,0,4,0
10054,10054,440000,440100,1332,0,624,5,339,0,157,0
9616,9616,130000,131000,307,0,168,5,30,0,20,0
11714,11714,410000,410800,1262,0,555,19,32,0,8,1
22247,22247,460000,469027,157,0,30,4,2,0,0,0
19890,19890,510000,510600,463,0,114,1,17,0,0,0
56680,56680,450000,450600,23,0,0,0,2,0,0,0
52004,52004,440000,442000,277,0,5,0,13,0,0,0
3133,3133,460000,469005,168,0,122,5,3,0,3,0
26561,26561,500000,500106,486,0,72,2,2,0,0,0
57395,57395,420000,429004,549,0,0,0,2,0,0,0
38641,38641,220000,220300,59,0,3,0,9,0,0,0
27262,27262,320000,320900,515,0,84,0,18,0,3,0
39126,39126,310000,310105,254,0,25,1,10,0,0,0
5848,5848,440000,441900,1342,0,740,6,94,0,31,1
17530,17530,210000,210500,120,0,35,1,3,0,1,0
49512,49512,370000,371300,178,0,2,0,23,0,0,0
16864,16864,140000,140400,128,0,48,0,8,0,0,0
26244,26244,350000,350200,267,0,43,0,31,0,3,0
48166,48166,310000,310104,169,0,10,1,7,0,0,0
11861,11861,310000,310116,333,0,186,2,3,0,2,0
52127,52127,310000,400000,96,0,5,1,5,0,0,0
39274,39274,370000,371300,343,0,21,0,32,0,1,0
29777,29777,460000,0,130,0,16,3,2,0,0,1
3295,3295,340000,340300,989,0,692,6,160,0,113,5
44197,44197,410000,410400,566,0,14,2,19,0,0,0
15015,15015,450000,450700,238,0,53,2,8,0,1,0
9301,9301,130000,130700,307,0,169,5,34,0,24,0
33890,33890,430000,430400,803,0,130,0,43,0,11,0
5029,5029,120000,120117,135,0,75,3,4,0,1,0
22481,22481,420000,422800,48206,0,3451,1310,229,0,48,4
9328,9328,410000,410500,1265,0,634,19,53,0,29,0
28403,28403,330000,331100,1092,0,215,0,17,0,5,0
35867,35867,500000,500113,415,0,25,2,3,0,0,0
15312,15312,440000,440100,1322,0,486,4,339,0,131,0
43409,43409,610000,610500,142,0,1,0,6,0,0,0
18630,18630,430000,430300,1001,0,401,2,35,0,14,0
33931,33931,310000,310106,281,0,41,1,15,0,3,0
3643,3643,320000,320100,631,0,447,0,93,0,52,0
22482,22482,420000,429005,48206,0,3451,1310,94,0,8,5
30275,30275,420000,429004,27100,23638,1454,780,379,0,16,5
52511,52511,500000,500235,147,0,1,0,11,0,0,0
32324,32324,510000,513400,364,0,60,1,9,0,0,0
56613,56613,420000,421000,729,0,32,39,8,0,0,0
42287,42287,530000,530300,122,0,5,0,10,0,1,0
52500,52500,120000,120102,25,0,0,0,6,0,0,0
21845,21845,450000,450500,222,0,33,2,39,0,4,1
4785,4785,410000,411200,1271,0,868,19,7,0,6,0
34580,34580,430000,431300,803,0,119,0,59,0,4,0
49651,49651,310000,310109,135,0,9,1,4,0,0,0
26767,26767,140000,140500,122,0,28,0,8,0,2,0
6596,6596,420000,420800,63454,0,13678,2250,914,0,296,37
36745,36745,420000,420300,22112,0,818,618,395,0,24,0
3170,3170,410000,411400,1271,0,989,19,91,0,74,3
8365,8365,440000,440100,1333,0,666,5,339,0,172,0
47775,47775,440000,440200,535,0,11,0,4,0,0,0
9864,9864,370000,370100,546,0,245,4,47,0,17,0
47968,47968,410000,0,422,0,3,2,1,0,0,0
8360,8360,370000,371100,749,0,270,4,16,0,8,0
36427,36427,310000,310101,277,166,30,1,5,0,1,0
12485,12485,440000,440500,1328,0,565,4,25,0,15,0
49803,49803,500000,500103,206,0,1,0,5,0,0,0
41434,41434,460000,469023,80,0,5,1,4,0,0,1
223,223,510000,513200,534,0,320,3,1,0,1,0
33677,33677,420000,421000,24953,0,1124,699,941,0,31,11
57185,57185,430000,430200,24,0,0,0,1,0,0,0
20406,20406,510000,511000,463,0,109,1,21,0,3,0
45418,45418,360000,360500,333,0,12,0,43,0,3,0
40824,40824,440000,441300,895,0,37,0,34,0,1,0
46071,46071,500000,500235,275,0,3,1,18,0,1,0
31291,31291,410000,410800,1033,0,136,6,24,0,1,0
54276,54276,440000,440100,146,0,2,0,39,0,0,0
6704,6704,130000,131100,309,0,194,6,8,0,6,0
18604,18604,410000,410800,1212,0,378,13,30,0,6,1
15587,15587,440000,441700,1322,0,483,4,13,0,9,0
38045,38045,130000,130100,157,0,12,1,24,0,3,0
17268,17268,330000,330800,1167,0,437,0,21,0,9,0
25082,25082,340000,341000,889,0,119,4,9,0,1,0
21230,21230,450000,451200,226,0,35,2,21,0,0,1
15428,15428,510000,510300,495,0,141,3,9,0,2,0
31479,31479,440000,0,1120,0,126,1,0,0,15,0
49728,49728,500000,500115,206,0,1,0,8,0,0,0
959,959,610000,611000,245,0,192,1,7,0,5,0
44624,44624,500000,500103,312,0,7,2,9,0,0,0
49091,49091,210000,210800,60,0,1,0,1,0,0,0
24795,24795,620000,620700,86,0,28,2,2,0,1,0
31580,31580,110000,110113,326,0,29,2,10,0,0,0
